29.220	0.541	1.000	0.000
29.221	0.574	1.000	0.000
29.222	0.599	1.000	0.000
29.223	0.559	1.000	0.000
29.224	0.595	1.000	0.000
29.225	0.643	1.000	0.000
29.226	0.588	1.000	0.000
29.227	0.512	1.000	0.000
29.228	0.530	1.000	0.000
29.229	0.563	1.000	0.000
29.230	0.610	1.000	0.000
29.231	0.545	1.000	0.000
29.232	0.595	1.000	0.000
29.233	0.570	1.000	0.000
29.234	0.555	1.000	0.000
29.235	0.592	1.000	0.000
29.236	0.595	1.000	0.000
29.237	0.697	1.000	0.000
29.238	0.621	1.000	0.000
29.239	0.581	1.000	0.000
29.240	0.606	1.000	0.000
29.241	0.574	1.000	0.000
29.242	0.603	1.000	0.000
29.243	0.614	1.000	0.000
29.244	0.563	1.000	0.000
29.245	0.603	1.000	0.000
29.246	0.624	1.000	0.000
29.247	0.577	1.000	0.000
29.248	0.566	1.000	0.000
29.249	0.566	1.000	0.000
29.250	0.574	1.000	0.000
29.251	0.526	1.000	0.000
29.252	0.643	1.000	0.000
29.253	0.545	1.000	0.000
29.254	0.672	1.000	0.000
29.255	0.646	1.000	0.000
29.256	0.595	1.000	0.000
29.257	0.603	1.000	0.000
29.258	0.661	1.000	0.000
29.259	0.592	1.000	0.000
29.260	0.545	1.000	0.000
29.261	0.537	1.000	0.000
29.262	0.566	1.000	0.000
29.263	0.606	1.000	0.000
29.264	0.657	1.000	0.000
29.265	0.555	1.000	0.000
29.266	0.661	1.000	0.000
29.267	0.545	1.000	0.000
29.268	0.555	1.000	0.000
29.269	0.515	1.000	0.000
29.270	0.592	1.000	0.000
29.271	0.686	1.000	0.000
29.272	0.672	1.000	0.000
29.273	0.595	1.000	0.000
29.274	0.588	1.000	0.000
29.275	0.621	1.000	0.000
29.276	0.606	1.000	0.000
29.277	0.566	1.000	0.000
29.278	0.541	1.000	0.000
29.279	0.592	1.000	0.000
29.280	0.610	1.000	0.000
29.281	0.632	1.000	0.000
29.282	0.541	1.000	0.000
29.283	0.584	1.000	0.000
29.284	0.537	1.000	0.000
29.285	0.584	1.000	0.000
29.286	0.530	1.000	0.000
29.287	0.650	1.000	0.000
29.288	0.588	1.000	0.000
29.289	0.588	1.000	0.000
29.290	0.512	1.000	0.000
29.291	0.552	1.000	0.000
29.292	0.508	1.000	0.000
29.293	0.566	1.000	0.000
29.294	0.592	1.000	0.000
29.295	0.617	1.000	0.000
29.296	0.617	1.000	0.000
29.297	0.690	1.000	0.000
29.298	0.526	1.000	0.000
29.299	0.541	1.000	0.000
29.300	0.559	1.000	0.000
29.301	0.574	1.000	0.000
29.302	0.599	1.000	0.000
29.303	0.537	1.000	0.000
29.304	0.584	1.000	0.000
29.305	0.515	1.000	0.000
29.306	0.635	1.000	0.000
29.307	0.624	1.000	0.000
29.308	0.552	1.000	0.000
29.309	0.581	1.000	0.000
29.310	0.668	1.000	0.000
29.311	0.526	1.000	0.000
29.312	0.603	1.000	0.000
29.313	0.530	1.000	0.000
29.314	0.621	1.000	0.000
29.315	0.588	1.000	0.000
29.316	0.588	1.000	0.000
29.317	0.548	1.000	0.000
29.318	0.541	1.000	0.000
29.319	0.624	1.000	0.000
29.320	0.668	1.000	0.000
29.321	0.628	1.000	0.000
29.322	0.610	1.000	0.000
29.323	0.646	1.000	0.000
29.324	0.526	1.000	0.000
29.325	0.588	1.000	0.000
29.326	0.526	1.000	0.000
29.327	0.566	1.000	0.000
29.328	0.650	1.000	0.000
29.329	0.584	1.000	0.000
29.330	0.606	1.000	0.000
29.331	0.530	1.000	0.000
29.332	0.643	1.000	0.000
29.333	0.690	1.000	0.000
29.334	0.657	1.000	0.000
29.335	0.686	1.000	0.000
29.336	0.624	1.000	0.000
29.337	0.592	1.000	0.000
29.338	0.650	1.000	0.000
29.339	0.643	1.000	0.000
29.340	0.639	1.000	0.000
29.341	0.635	1.000	0.000
29.342	0.584	1.000	0.000
29.343	0.668	1.000	0.000
29.344	0.599	1.000	0.000
29.345	0.577	1.000	0.000
29.346	0.559	1.000	0.000
29.347	0.570	1.000	0.000
29.348	0.588	1.000	0.000
29.349	0.617	1.000	0.000
29.350	0.595	1.000	0.000
29.351	0.592	1.000	0.000
29.352	0.643	1.000	0.000
29.353	0.530	1.000	0.000
29.354	0.603	1.000	0.000
29.355	0.559	1.000	0.000
29.356	0.566	1.000	0.000
29.357	0.595	1.000	0.000
29.358	0.603	1.000	0.000
29.359	0.592	1.000	0.000
29.360	0.465	1.000	0.000
29.361	0.505	1.000	0.000
29.362	0.574	1.000	0.000
29.363	0.526	1.000	0.000
29.364	0.541	1.000	0.000
29.365	0.552	1.000	0.000
29.366	0.632	1.000	0.000
29.367	0.566	1.000	0.000
29.368	0.555	1.000	0.000
29.369	0.581	1.000	0.000
29.370	0.614	1.000	0.000
29.371	0.552	1.000	0.000
29.372	0.523	1.000	0.000
29.373	0.530	1.000	0.000
29.374	0.566	1.000	0.000
29.375	0.563	1.000	0.000
29.376	0.577	1.000	0.000
29.377	0.537	1.000	0.000
29.378	0.603	1.000	0.000
29.379	0.519	1.000	0.000
29.380	0.555	1.000	0.000
29.381	0.588	1.000	0.000
29.382	0.621	1.000	0.000
29.383	0.603	1.000	0.000
29.384	0.584	1.000	0.000
29.385	0.733	1.000	0.000
29.386	0.592	1.000	0.000
29.387	0.610	1.000	0.000
29.388	0.639	1.000	0.000
29.389	0.624	1.000	0.000
29.390	0.614	1.000	0.000
29.391	0.512	1.000	0.000
29.392	0.606	1.000	0.000
29.393	0.555	1.000	0.000
29.394	0.610	1.000	0.000
29.395	0.595	1.000	0.000
29.396	0.624	1.000	0.000
29.397	0.577	1.000	0.000
29.398	0.599	1.000	0.000
29.399	0.548	1.000	0.000
29.400	0.592	1.000	0.000
29.401	0.584	1.000	0.000
29.402	0.577	1.000	0.000
29.403	0.646	1.000	0.000
29.404	0.581	1.000	0.000
29.405	0.563	1.000	0.000
29.406	0.526	1.000	0.000
29.407	0.537	1.000	0.000
29.408	0.632	1.000	0.000
29.409	0.577	1.000	0.000
29.410	0.555	1.000	0.000
29.411	0.697	1.000	0.000
29.412	0.577	1.000	0.000
29.413	0.617	1.000	0.000
29.414	0.675	1.000	0.000
29.415	0.581	1.000	0.000
29.416	0.526	1.000	0.000
29.417	0.650	1.000	0.000
29.418	0.639	1.000	0.000
29.419	0.661	1.000	0.000
29.420	0.599	1.000	0.000
29.421	0.614	1.000	0.000
29.422	0.592	1.000	0.000
29.423	0.563	1.000	0.000
29.424	0.559	1.000	0.000
29.425	0.548	1.000	0.000
29.426	0.661	1.000	0.000
29.427	0.577	1.000	0.000
29.428	0.632	1.000	0.000
29.429	0.610	1.000	0.000
29.430	0.570	1.000	0.000
29.431	0.690	1.000	0.000
29.432	0.599	1.000	0.000
29.433	0.690	1.000	0.000
29.434	0.595	1.000	0.000
29.435	0.548	1.000	0.000
29.436	0.643	1.000	0.000
29.437	0.624	1.000	0.000
29.438	0.690	1.000	0.000
29.439	0.635	1.000	0.000
29.440	0.563	1.000	0.000
29.441	0.566	1.000	0.000
29.442	0.548	1.000	0.000
29.443	0.606	1.000	0.000
29.444	0.635	1.000	0.000
29.445	0.708	1.000	0.000
29.446	0.664	1.000	0.000
29.447	0.628	1.000	0.000
29.448	0.726	1.000	0.000
29.449	0.595	1.000	0.000
29.450	0.624	1.000	0.000
29.451	0.646	1.000	0.000
29.452	0.657	1.000	0.000
29.453	0.650	1.000	0.000
29.454	0.708	1.000	0.000
29.455	0.614	1.000	0.000
29.456	0.566	1.000	0.000
29.457	0.555	1.000	0.000
29.458	0.563	1.000	0.000
29.459	0.595	1.000	0.000
29.460	0.682	1.000	0.000
29.461	0.541	1.000	0.000
29.462	0.548	1.000	0.000
29.463	0.621	1.000	0.000
29.464	0.646	1.000	0.000
29.465	0.686	1.000	0.000
29.466	0.664	1.000	0.000
29.467	0.588	1.000	0.000
29.468	0.606	1.000	0.000
29.469	0.606	1.000	0.000
29.470	0.603	1.000	0.000
29.471	0.548	1.000	0.000
29.472	0.574	1.000	0.000
29.473	0.632	1.000	0.000
29.474	0.668	1.000	0.000
29.475	0.603	1.000	0.000
29.476	0.730	1.000	0.000
29.477	0.639	1.000	0.000
29.478	0.661	1.000	0.000
29.479	0.664	1.000	0.000
29.480	0.668	1.000	0.000
29.481	0.672	1.000	0.000
29.482	0.650	1.000	0.000
29.483	0.646	1.000	0.000
29.484	0.624	1.000	0.000
29.485	0.643	1.000	0.000
29.486	0.606	1.000	0.000
29.487	0.635	1.000	0.000
29.488	0.614	1.000	0.000
29.489	0.606	1.000	0.000
29.490	0.675	1.000	0.000
29.491	0.693	1.000	0.000
29.492	0.679	1.000	0.000
29.493	0.643	1.000	0.000
29.494	0.603	1.000	0.000
29.495	0.672	1.000	0.000
29.496	0.592	1.000	0.000
29.497	0.653	1.000	0.000
29.498	0.635	1.000	0.000
29.499	0.617	1.000	0.000
29.500	0.650	1.000	0.000
29.501	0.646	1.000	0.000
29.502	0.581	1.000	0.000
29.503	0.599	1.000	0.000
29.504	0.559	1.000	0.000
29.505	0.548	1.000	0.000
29.506	0.570	1.000	0.000
29.507	0.595	1.000	0.000
29.508	0.668	1.000	0.000
29.509	0.632	1.000	0.000
29.510	0.628	1.000	0.000
29.511	0.534	1.000	0.000
29.512	0.588	1.000	0.000
29.513	0.541	1.000	0.000
29.514	0.574	1.000	0.000
29.515	0.635	1.000	0.000
29.516	0.592	1.000	0.000
29.517	0.639	1.000	0.000
29.518	0.577	1.000	0.000
29.519	0.599	1.000	0.000
29.520	0.563	1.000	0.000
29.521	0.635	1.000	0.000
29.522	0.537	1.000	0.000
29.523	0.515	1.000	0.000
29.524	0.668	1.000	0.000
29.525	0.588	1.000	0.000
29.526	0.632	1.000	0.000
29.527	0.530	1.000	0.000
29.528	0.610	1.000	0.000
29.529	0.552	1.000	0.000
29.530	0.574	1.000	0.000
29.531	0.610	1.000	0.000
29.532	0.686	1.000	0.000
29.533	0.624	1.000	0.000
29.534	0.628	1.000	0.000
29.535	0.599	1.000	0.000
29.536	0.563	1.000	0.000
29.537	0.541	1.000	0.000
29.538	0.548	1.000	0.000
29.539	0.715	1.000	0.000
29.540	0.552	1.000	0.000
29.541	0.650	1.000	0.000
29.542	0.621	1.000	0.000
29.543	0.555	1.000	0.000
29.544	0.581	1.000	0.000
29.545	0.563	1.000	0.000
29.546	0.563	1.000	0.000
29.547	0.519	1.000	0.000
29.548	0.748	1.000	0.000
29.549	0.679	1.000	0.000
29.550	0.563	1.000	0.000
29.551	0.552	1.000	0.000
29.552	0.541	1.000	0.000
29.553	0.570	1.000	0.000
29.554	0.545	1.000	0.000
29.555	0.635	1.000	0.000
29.556	0.661	1.000	0.000
29.557	0.534	1.000	0.000
29.558	0.614	1.000	0.000
29.559	0.632	1.000	0.000
29.560	0.621	1.000	0.000
29.561	0.603	1.000	0.000
29.562	0.588	1.000	0.000
29.563	0.617	1.000	0.000
29.564	0.599	1.000	0.000
29.565	0.646	1.000	0.000
29.566	0.534	1.000	0.000
29.567	0.603	1.000	0.000
29.568	0.552	1.000	0.000
29.569	0.559	1.000	0.000
29.570	0.643	1.000	0.000
29.571	0.719	1.000	0.000
29.572	0.701	1.000	0.000
29.573	0.668	1.000	0.000
29.574	0.712	1.000	0.000
29.575	0.581	1.000	0.000
29.576	0.530	1.000	0.000
29.577	0.566	1.000	0.000
29.578	0.595	1.000	0.000
29.579	0.617	1.000	0.000
29.580	0.545	1.000	0.000
29.581	0.722	1.000	0.000
29.582	0.592	1.000	0.000
29.583	0.497	1.000	0.000
29.584	0.577	1.000	0.000
29.585	0.574	1.000	0.000
29.586	0.617	1.000	0.000
29.587	0.599	1.000	0.000
29.588	0.581	1.000	0.000
29.589	0.563	1.000	0.000
29.590	0.501	1.000	0.000
29.591	0.614	1.000	0.000
29.592	0.537	1.000	0.000
29.593	0.552	1.000	0.000
29.594	0.646	1.000	0.000
29.595	0.624	1.000	0.000
29.596	0.632	1.000	0.000
29.597	0.653	1.000	0.000
29.598	0.610	1.000	0.000
29.599	0.661	1.000	0.000
29.600	0.555	1.000	0.000
29.601	0.519	1.000	0.000
29.602	0.559	1.000	0.000
29.603	0.581	1.000	0.000
29.604	0.603	1.000	0.000
29.605	0.686	1.000	0.000
29.606	0.635	1.000	0.000
29.607	0.682	1.000	0.000
29.608	0.643	1.000	0.000
29.609	0.603	1.000	0.000
29.610	0.610	1.000	0.000
29.611	0.617	1.000	0.000
29.612	0.599	1.000	0.000
29.613	0.650	1.000	0.000
29.614	0.708	1.000	0.000
29.615	0.588	1.000	0.000
29.616	0.584	1.000	0.000
29.617	0.563	1.000	0.000
29.618	0.610	1.000	0.000
29.619	0.646	1.000	0.000
29.620	0.581	1.000	0.000
29.621	0.693	1.000	0.000
29.622	0.574	1.000	0.000
29.623	0.628	1.000	0.000
29.624	0.635	1.000	0.000
29.625	0.588	1.000	0.000
29.626	0.617	1.000	0.000
29.627	0.704	1.000	0.000
29.628	0.650	1.000	0.000
29.629	0.664	1.000	0.000
29.630	0.592	1.000	0.000
29.631	0.657	1.000	0.000
29.632	0.632	1.000	0.000
29.633	0.653	1.000	0.000
29.634	0.646	1.000	0.000
29.635	0.599	1.000	0.000
29.636	0.650	1.000	0.000
29.637	0.632	1.000	0.000
29.638	0.592	1.000	0.000
29.639	0.657	1.000	0.000
29.640	0.701	1.000	0.000
29.641	0.581	1.000	0.000
29.642	0.679	1.000	0.000
29.643	0.577	1.000	0.000
29.644	0.632	1.000	0.000
29.645	0.646	1.000	0.000
29.646	0.555	1.000	0.000
29.647	0.519	1.000	0.000
29.648	0.552	1.000	0.000
29.649	0.548	1.000	0.000
29.650	0.701	1.000	0.000
29.651	0.610	1.000	0.000
29.652	0.632	1.000	0.000
29.653	0.643	1.000	0.000
29.654	0.599	1.000	0.000
29.655	0.559	1.000	0.000
29.656	0.574	1.000	0.000
29.657	0.624	1.000	0.000
29.658	0.614	1.000	0.000
29.659	0.617	1.000	0.000
29.660	0.664	1.000	0.000
29.661	0.555	1.000	0.000
29.662	0.624	1.000	0.000
29.663	0.563	1.000	0.000
29.664	0.512	1.000	0.000
29.665	0.599	1.000	0.000
29.666	0.617	1.000	0.000
29.667	0.501	1.000	0.000
29.668	0.672	1.000	0.000
29.669	0.643	1.000	0.000
29.670	0.574	1.000	0.000
29.671	0.682	1.000	0.000
29.672	0.559	1.000	0.000
29.673	0.512	1.000	0.000
29.674	0.646	1.000	0.000
29.675	0.519	1.000	0.000
29.676	0.614	1.000	0.000
29.677	0.628	1.000	0.000
29.678	0.574	1.000	0.000
29.679	0.588	1.000	0.000
29.680	0.588	1.000	0.000
29.681	0.508	1.000	0.000
29.682	0.483	1.000	0.000
29.683	0.577	1.000	0.000
29.684	0.624	1.000	0.000
29.685	0.577	1.000	0.000
29.686	0.588	1.000	0.000
29.687	0.595	1.000	0.000
29.688	0.708	1.000	0.000
29.689	0.701	1.000	0.000
29.690	0.628	1.000	0.000
29.691	0.653	1.000	0.000
29.692	0.624	1.000	0.000
29.693	0.643	1.000	0.000
29.694	0.719	1.000	0.000
29.695	0.668	1.000	0.000
29.696	0.581	1.000	0.000
29.697	0.574	1.000	0.000
29.698	0.526	1.000	0.000
29.699	0.682	1.000	0.000
29.700	0.672	1.000	0.000
29.701	0.653	1.000	0.000
29.702	0.606	1.000	0.000
29.703	0.592	1.000	0.000
29.704	0.632	1.000	0.000
29.705	0.548	1.000	0.000
29.706	0.555	1.000	0.000
29.707	0.614	1.000	0.000
29.708	0.584	1.000	0.000
29.709	0.595	1.000	0.000
29.710	0.523	1.000	0.000
29.711	0.523	1.000	0.000
29.712	0.497	1.000	0.000
29.713	0.599	1.000	0.000
29.714	0.566	1.000	0.000
29.715	0.668	1.000	0.000
29.716	0.668	1.000	0.000
29.717	0.530	1.000	0.000
29.718	0.606	1.000	0.000
29.719	0.603	1.000	0.000
29.720	0.588	1.000	0.000
29.721	0.617	1.000	0.000
29.722	0.606	1.000	0.000
29.723	0.574	1.000	0.000
29.724	0.595	1.000	0.000
29.725	0.588	1.000	0.000
29.726	0.704	1.000	0.000
29.727	0.628	1.000	0.000
29.728	0.606	1.000	0.000
29.729	0.545	1.000	0.000
29.730	0.555	1.000	0.000
29.731	0.523	1.000	0.000
29.732	0.497	1.000	0.000
29.733	0.599	1.000	0.000
29.734	0.566	1.000	0.000
29.735	0.668	1.000	0.000
29.736	0.646	1.000	0.000
29.737	0.733	1.000	0.000
29.738	0.617	1.000	0.000
29.739	0.686	1.000	0.000
29.740	0.661	1.000	0.000
29.741	0.563	1.000	0.000
29.742	0.726	1.000	0.000
29.743	0.733	1.000	0.000
29.744	0.682	1.000	0.000
29.745	0.675	1.000	0.000
29.746	0.617	1.000	0.000
29.747	0.617	1.000	0.000
29.748	0.534	1.000	0.000
29.749	0.563	1.000	0.000
29.750	0.603	1.000	0.000
29.751	0.643	1.000	0.000
29.752	0.646	1.000	0.000
29.753	0.635	1.000	0.000
29.754	0.559	1.000	0.000
29.755	0.672	1.000	0.000
29.756	0.574	1.000	0.000
29.757	0.566	1.000	0.000
29.758	0.610	1.000	0.000
29.759	0.653	1.000	0.000
29.760	0.675	1.000	0.000
29.761	0.599	1.000	0.000
29.762	0.621	1.000	0.000
29.763	0.566	1.000	0.000
29.764	0.505	1.000	0.000
29.765	0.537	1.000	0.000
29.766	0.577	1.000	0.000
29.767	0.606	1.000	0.000
29.768	0.581	1.000	0.000
29.769	0.595	1.000	0.000
29.770	0.653	1.000	0.000
29.771	0.632	1.000	0.000
29.772	0.599	1.000	0.000
29.773	0.563	1.000	0.000
29.774	0.570	1.000	0.000
29.775	0.610	1.000	0.000
29.776	0.610	1.000	0.000
29.777	0.646	1.000	0.000
29.778	0.584	1.000	0.000
29.779	0.545	1.000	0.000
29.780	0.555	1.000	0.000
29.781	0.577	1.000	0.000
29.782	0.519	1.000	0.000
29.783	0.570	1.000	0.000
29.784	0.566	1.000	0.000
29.785	0.584	1.000	0.000
29.786	0.595	1.000	0.000
29.787	0.584	1.000	0.000
29.788	0.635	1.000	0.000
29.789	0.555	1.000	0.000
29.790	0.581	1.000	0.000
29.791	0.650	1.000	0.000
29.792	0.559	1.000	0.000
29.793	0.653	1.000	0.000
29.794	0.650	1.000	0.000
29.795	0.675	1.000	0.000
29.796	0.643	1.000	0.000
29.797	0.592	1.000	0.000
29.798	0.555	1.000	0.000
29.799	0.523	1.000	0.000
29.800	0.574	1.000	0.000
29.801	0.628	1.000	0.000
29.802	0.653	1.000	0.000
29.803	0.595	1.000	0.000
29.804	0.614	1.000	0.000
29.805	0.628	1.000	0.000
29.806	0.523	1.000	0.000
29.807	0.559	1.000	0.000
29.808	0.563	1.000	0.000
29.809	0.632	1.000	0.000
29.810	0.555	1.000	0.000
29.811	0.570	1.000	0.000
29.812	0.570	1.000	0.000
29.813	0.563	1.000	0.000
29.814	0.628	1.000	0.000
29.815	0.737	1.000	0.000
29.816	0.599	1.000	0.000
29.817	0.614	1.000	0.000
29.818	0.581	1.000	0.000
29.819	0.603	1.000	0.000
29.820	0.588	1.000	0.000
29.821	0.603	1.000	0.000
29.822	0.555	1.000	0.000
29.823	0.545	1.000	0.000
29.824	0.610	1.000	0.000
29.825	0.650	1.000	0.000
29.826	0.584	1.000	0.000
29.827	0.584	1.000	0.000
29.828	0.621	1.000	0.000
29.829	0.530	1.000	0.000
29.830	0.617	1.000	0.000
29.831	0.614	1.000	0.000
29.832	0.664	1.000	0.000
29.833	0.675	1.000	0.000
29.834	0.566	1.000	0.000
29.835	0.588	1.000	0.000
29.836	0.515	1.000	0.000
29.837	0.545	1.000	0.000
29.838	0.563	1.000	0.000
29.839	0.592	1.000	0.000
29.840	0.661	1.000	0.000
29.841	0.646	1.000	0.000
29.842	0.541	1.000	0.000
29.843	0.559	1.000	0.000
29.844	0.563	1.000	0.000
29.845	0.566	1.000	0.000
29.846	0.646	1.000	0.000
29.847	0.599	1.000	0.000
29.848	0.581	1.000	0.000
29.849	0.566	1.000	0.000
29.850	0.606	1.000	0.000
29.851	0.555	1.000	0.000
29.852	0.577	1.000	0.000
29.853	0.595	1.000	0.000
29.854	0.588	1.000	0.000
29.855	0.574	1.000	0.000
29.856	0.614	1.000	0.000
29.857	0.675	1.000	0.000
29.858	0.635	1.000	0.000
29.859	0.610	1.000	0.000
29.860	0.650	1.000	0.000
29.861	0.664	1.000	0.000
29.862	0.628	1.000	0.000
29.863	0.519	1.000	0.000
29.864	0.650	1.000	0.000
29.865	0.592	1.000	0.000
29.866	0.563	1.000	0.000
29.867	0.588	1.000	0.000
29.868	0.643	1.000	0.000
29.869	0.624	1.000	0.000
29.870	0.577	1.000	0.000
29.871	0.588	1.000	0.000
29.872	0.624	1.000	0.000
29.873	0.574	1.000	0.000
29.874	0.552	1.000	0.000
29.875	0.566	1.000	0.000
29.876	0.621	1.000	0.000
29.877	0.617	1.000	0.000
29.878	0.570	1.000	0.000
29.879	0.584	1.000	0.000
29.880	0.657	1.000	0.000
29.881	0.628	1.000	0.000
29.882	0.541	1.000	0.000
29.883	0.534	1.000	0.000
29.884	0.595	1.000	0.000
29.885	0.588	1.000	0.000
29.886	0.595	1.000	0.000
29.887	0.592	1.000	0.000
29.888	0.628	1.000	0.000
29.889	0.606	1.000	0.000
29.890	0.566	1.000	0.000
29.891	0.570	1.000	0.000
29.892	0.672	1.000	0.000
29.893	0.555	1.000	0.000
29.894	0.555	1.000	0.000
29.895	0.563	1.000	0.000
29.896	0.744	1.000	0.000
29.897	0.664	1.000	0.000
29.898	0.606	1.000	0.000
29.899	0.653	1.000	0.000
29.900	0.632	1.000	0.000
29.901	0.690	1.000	0.000
29.902	0.668	1.000	0.000
29.903	0.668	1.000	0.000
29.904	0.675	1.000	0.000
29.905	0.606	1.000	0.000
29.906	0.628	1.000	0.000
29.907	0.661	1.000	0.000
29.908	0.610	1.000	0.000
29.909	0.577	1.000	0.000
29.910	0.610	1.000	0.000
29.911	0.672	1.000	0.000
29.912	0.621	1.000	0.000
29.913	0.599	1.000	0.000
29.914	0.563	1.000	0.000
29.915	0.581	1.000	0.000
29.916	0.595	1.000	0.000
29.917	0.592	1.000	0.000
29.918	0.566	1.000	0.000
29.919	0.675	1.000	0.000
29.920	0.690	1.000	0.000
29.921	0.708	1.000	0.000
29.922	0.643	1.000	0.000
29.923	0.584	1.000	0.000
29.924	0.559	1.000	0.000
29.925	0.555	1.000	0.000
29.926	0.588	1.000	0.000
29.927	0.614	1.000	0.000
29.928	0.592	1.000	0.000
29.929	0.523	1.000	0.000
29.930	0.668	1.000	0.000
29.931	0.624	1.000	0.000
29.932	0.657	1.000	0.000
29.933	0.650	1.000	0.000
29.934	0.675	1.000	0.000
29.935	0.592	1.000	0.000
29.936	0.617	1.000	0.000
29.937	0.570	1.000	0.000
29.938	0.555	1.000	0.000
29.939	0.584	1.000	0.000
29.940	0.545	1.000	0.000
29.941	0.621	1.000	0.000
29.942	0.606	1.000	0.000
29.943	0.697	1.000	0.000
29.944	0.643	1.000	0.000
29.945	0.577	1.000	0.000
29.946	0.603	1.000	0.000
29.947	0.686	1.000	0.000
29.948	0.530	1.000	0.000
29.949	0.653	1.000	0.000
29.950	0.545	1.000	0.000
29.951	0.621	1.000	0.000
29.952	0.606	1.000	0.000
29.953	0.697	1.000	0.000
29.954	0.617	1.000	0.000
29.955	0.614	1.000	0.000
29.956	0.592	1.000	0.000
29.957	0.599	1.000	0.000
29.958	0.595	1.000	0.000
29.959	0.643	1.000	0.000
29.960	0.639	1.000	0.000
29.961	0.617	1.000	0.000
29.962	0.624	1.000	0.000
29.963	0.584	1.000	0.000
29.964	0.632	1.000	0.000
29.965	0.552	1.000	0.000
29.966	0.628	1.000	0.000
29.967	0.657	1.000	0.000
29.968	0.632	1.000	0.000
29.969	0.730	1.000	0.000
29.970	0.617	1.000	0.000
29.971	0.668	1.000	0.000
29.972	0.606	1.000	0.000
29.973	0.595	1.000	0.000
29.974	0.526	1.000	0.000
29.975	0.675	1.000	0.000
29.976	0.559	1.000	0.000
29.977	0.563	1.000	0.000
29.978	0.675	1.000	0.000
29.979	0.621	1.000	0.000
29.980	0.599	1.000	0.000
29.981	0.650	1.000	0.000
29.982	0.643	1.000	0.000
29.983	0.646	1.000	0.000
29.984	0.712	1.000	0.000
29.985	0.614	1.000	0.000
29.986	0.668	1.000	0.000
29.987	0.624	1.000	0.000
29.988	0.606	1.000	0.000
29.989	0.555	1.000	0.000
29.990	0.606	1.000	0.000
29.991	0.603	1.000	0.000
29.992	0.614	1.000	0.000
29.993	0.599	1.000	0.000
29.994	0.628	1.000	0.000
